timestamp,nav
2020-01-02 05:00:00+00:00,99812.40402632143
2020-01-03 05:00:00+00:00,98737.01074657918
2020-01-06 05:00:00+00:00,99119.19056589795
2020-01-07 05:00:00+00:00,98755.91897836972
2020-01-08 05:00:00+00:00,98913.51452811719
2020-01-09 05:00:00+00:00,99750.90712625548
2020-01-10 05:00:00+00:00,99495.69997415013
2020-01-13 05:00:00+00:00,100337.78368932578
2020-01-14 05:00:00+00:00,100232.8962465386
2020-01-15 05:00:00+00:00,100794.82303770681
2020-01-16 05:00:00+00:00,101948.84966968009
2020-01-17 05:00:00+00:00,102580.28474314162
2020-01-21 05:00:00+00:00,102562.2812083592
2020-01-22 05:00:00+00:00,102772.70020235487
2020-01-23 05:00:00+00:00,102546.6526859993
2020-01-24 05:00:00+00:00,101938.66676672974
2020-01-27 05:00:00+00:00,100018.26290216677
2020-01-28 05:00:00+00:00,101585.08140990892
2020-01-29 05:00:00+00:00,101748.16692571701
2020-01-30 05:00:00+00:00,102153.23238169923
2020-01-31 05:00:00+00:00,99814.80271103446
2020-02-03 05:00:00+00:00,100517.1276007926
2020-02-04 05:00:00+00:00,101483.25292602225
2020-02-05 05:00:00+00:00,101877.43796475859
2020-02-06 05:00:00+00:00,102398.79263975211
2020-02-07 05:00:00+00:00,101902.24372691984
2020-02-10 05:00:00+00:00,103054.82145779104
2020-02-11 05:00:00+00:00,103571.64512787695
2020-02-12 05:00:00+00:00,104269.1181610839
2020-02-13 05:00:00+00:00,104976.65517088767
2020-02-14 05:00:00+00:00,105947.61156796331
2020-02-18 05:00:00+00:00,106199.26498369094
2020-02-19 05:00:00+00:00,105381.47524524014
2020-02-20 05:00:00+00:00,104982.35414463132
2020-02-21 05:00:00+00:00,103120.02285381788
2020-02-24 05:00:00+00:00,99135.34008367028
2020-02-25 05:00:00+00:00,95635.77544634118
2020-02-26 05:00:00+00:00,94825.66591549372
2020-02-27 05:00:00+00:00,87725.95910231386
2020-02-28 05:00:00+00:00,90386.15154945369
2020-03-02 05:00:00+00:00,89245.86989494361
2020-03-03 05:00:00+00:00,88821.40915270286
2020-03-04 05:00:00+00:00,87302.91627950534
2020-03-05 05:00:00+00:00,84426.45864742972
2020-03-06 05:00:00+00:00,83218.06016757051
2020-03-09 04:00:00+00:00,86075.14241777925
2020-03-10 04:00:00+00:00,80723.71861226608
2020-03-11 04:00:00+00:00,76763.21541688695
2020-03-12 04:00:00+00:00,77380.67857686176
2020-03-13 04:00:00+00:00,75208.74560842448
2020-03-16 04:00:00+00:00,81452.76130722008
2020-03-17 04:00:00+00:00,75158.57347927192
2020-03-18 04:00:00+00:00,69416.11566834124
2020-03-19 04:00:00+00:00,71961.4520064886
2020-03-20 04:00:00+00:00,78479.41371139849
2020-03-23 04:00:00+00:00,82176.33520893414
2020-03-24 04:00:00+00:00,80340.40697457128
2020-03-25 04:00:00+00:00,80103.83169617456
2020-03-26 04:00:00+00:00,80596.91685922997
2020-03-27 04:00:00+00:00,83263.36660184055
2020-03-30 04:00:00+00:00,82428.76188972393
2020-03-31 04:00:00+00:00,81584.91276863018
2020-04-01 04:00:00+00:00,83027.436034743
2020-04-02 04:00:00+00:00,83681.94811970394
2020-04-03 04:00:00+00:00,83927.79032556026
2020-04-06 04:00:00+00:00,83344.42995915013
2020-04-07 04:00:00+00:00,82092.77793406289
2020-04-08 04:00:00+00:00,81025.08678996468
2020-04-09 04:00:00+00:00,81047.10025195956
2020-04-13 04:00:00+00:00,80968.91738251918
2020-04-14 04:00:00+00:00,83388.22826666493
2020-04-15 04:00:00+00:00,80360.19300968124
2020-04-16 04:00:00+00:00,80801.38656043232
2020-04-17 04:00:00+00:00,84009.77506048372
2020-04-20 04:00:00+00:00,81412.97106277004
2020-04-21 04:00:00+00:00,77996.98033029094
2020-04-22 04:00:00+00:00,80445.691334884
2020-04-23 04:00:00+00:00,80446.48237535366
2020-04-24 04:00:00+00:00,82133.60259681592
2020-04-27 04:00:00+00:00,83471.82550374875
2020-04-28 04:00:00+00:00,82259.9958709873
2020-04-29 04:00:00+00:00,85516.65848677407
2020-04-30 04:00:00+00:00,84444.72791814228
2020-05-01 04:00:00+00:00,80615.3975723807
2020-05-04 04:00:00+00:00,81852.22209277506
2020-05-05 04:00:00+00:00,82766.50009082463
2020-05-06 04:00:00+00:00,82590.35181040624
2020-05-07 04:00:00+00:00,83536.95817993977
2020-05-08 04:00:00+00:00,84805.23403542378
2020-05-11 04:00:00+00:00,85658.98875673345
2020-05-12 04:00:00+00:00,83533.55932869035
2020-05-13 04:00:00+00:00,81895.13858366471
2020-05-14 04:00:00+00:00,83104.20581021674
2020-05-15 04:00:00+00:00,83991.59618348104
2020-05-18 04:00:00+00:00,85920.35131068213
2020-05-19 04:00:00+00:00,85282.83216760888
2020-05-20 04:00:00+00:00,87532.34947513264
2020-05-21 04:00:00+00:00,86819.08765313753
2020-05-22 04:00:00+00:00,87122.71545980866
2020-05-26 04:00:00+00:00,87681.38802817567
2020-05-27 04:00:00+00:00,88716.58923011049
2020-05-28 04:00:00+00:00,87919.47061299546
2020-05-29 04:00:00+00:00,88772.90158702119
2020-06-01 04:00:00+00:00,89448.43386675294
2020-06-02 04:00:00+00:00,90280.6503447593
2020-06-03 04:00:00+00:00,91130.45814664784
2020-06-04 04:00:00+00:00,91029.77907630865
2020-06-05 04:00:00+00:00,95528.76278593863
2020-06-08 04:00:00+00:00,97801.92520411027
2020-06-09 04:00:00+00:00,95639.83048974107
2020-06-10 04:00:00+00:00,92812.111614626
2020-06-11 04:00:00+00:00,83895.16148954492
2020-06-12 04:00:00+00:00,86066.73583444492
2020-06-15 04:00:00+00:00,86799.47042667381
2020-06-16 04:00:00+00:00,89345.43177003472
2020-06-17 04:00:00+00:00,87314.40158266087
2020-06-18 04:00:00+00:00,86781.59360697956
2020-06-19 04:00:00+00:00,85711.20583854885
2020-06-22 04:00:00+00:00,86251.94428482457
2020-06-23 04:00:00+00:00,86326.60717270679
2020-06-24 04:00:00+00:00,83148.70277788785
2020-06-25 04:00:00+00:00,83880.15385637277
2020-06-26 04:00:00+00:00,80948.49575280533
2020-06-29 04:00:00+00:00,82577.65430199401
2020-06-30 04:00:00+00:00,84027.67065248267
2020-07-01 04:00:00+00:00,85171.69052866905
2020-07-02 04:00:00+00:00,85435.45632567756
2020-07-06 04:00:00+00:00,87574.56251629798
2020-07-07 04:00:00+00:00,86528.72558225198
2020-07-08 04:00:00+00:00,87880.38493137942
2020-07-09 04:00:00+00:00,88036.48225629627
2020-07-10 04:00:00+00:00,88982.46617478762
2020-07-13 04:00:00+00:00,86885.26702681591
2020-07-14 04:00:00+00:00,88562.3945803256
2020-07-15 04:00:00+00:00,89808.47586096717
2020-07-16 04:00:00+00:00,89278.17368807267
2020-07-17 04:00:00+00:00,89621.51651419495
2020-07-20 04:00:00+00:00,91003.89594946717
2020-07-21 04:00:00+00:00,90895.86969901437
2020-07-22 04:00:00+00:00,91945.76322895974
2020-07-23 04:00:00+00:00,90142.57822558633
2020-07-24 04:00:00+00:00,89393.5022701389
2020-07-27 04:00:00+00:00,90505.92859720829
2020-07-28 04:00:00+00:00,89150.13182346665
2020-07-29 04:00:00+00:00,90217.03636034334
2020-07-30 04:00:00+00:00,89090.74527778995
2020-07-31 04:00:00+00:00,88981.77112877076
2020-08-03 04:00:00+00:00,89817.54777533772
2020-08-04 04:00:00+00:00,90670.83992565586
2020-08-05 04:00:00+00:00,91737.0867583585
2020-08-06 04:00:00+00:00,92392.59698550845
2020-08-07 04:00:00+00:00,91741.25332187251
2020-08-10 04:00:00+00:00,93107.07579608222
2020-08-11 04:00:00+00:00,92668.16440202108
2020-08-12 04:00:00+00:00,93815.81816840138
2020-08-13 04:00:00+00:00,93576.76252594343
2020-08-14 04:00:00+00:00,93632.50700652819
2020-08-17 04:00:00+00:00,94303.63771547822
2020-08-18 04:00:00+00:00,94532.9321414502
2020-08-19 04:00:00+00:00,94174.4307496274
2020-08-20 04:00:00+00:00,94380.3453903287
2020-08-21 04:00:00+00:00,95074.31347649595
2020-08-24 04:00:00+00:00,96449.29487359451
2020-08-25 04:00:00+00:00,97141.55309485456
2020-08-26 04:00:00+00:00,99700.62219166396
2020-08-27 04:00:00+00:00,99098.23191321267
2020-08-28 04:00:00+00:00,99862.09774388971
2020-08-31 04:00:00+00:00,99731.35656705179
2020-09-01 04:00:00+00:00,101379.20831125154
2020-09-02 04:00:00+00:00,103135.15053730669
2020-09-03 04:00:00+00:00,97739.93020938747
2020-09-04 04:00:00+00:00,95750.02924771995
2020-09-08 04:00:00+00:00,92363.95496721703
2020-09-09 04:00:00+00:00,95519.0408083872
2020-09-10 04:00:00+00:00,93645.19562838868
2020-09-11 04:00:00+00:00,93787.1284346489
2020-09-14 04:00:00+00:00,95647.54111446609
2020-09-15 04:00:00+00:00,96565.39933607903
2020-09-16 04:00:00+00:00,95509.19557748665
2020-09-17 04:00:00+00:00,95426.69946897568
2020-09-18 04:00:00+00:00,93702.4391144606
2020-09-21 04:00:00+00:00,90392.11735610261
2020-09-22 04:00:00+00:00,91565.87806001461
2020-09-23 04:00:00+00:00,89054.97729054702
2020-09-24 04:00:00+00:00,89413.04539939603
2020-09-25 04:00:00+00:00,90741.88237993725
2020-09-28 04:00:00+00:00,92765.28017546948
2020-09-29 04:00:00+00:00,91858.90975319056
2020-09-30 04:00:00+00:00,92519.59115582803
2020-10-01 04:00:00+00:00,92078.15150389622
2020-10-02 04:00:00+00:00,92679.19976112888
2020-10-05 04:00:00+00:00,94273.60228071545
2020-10-06 04:00:00+00:00,93279.71806555259
2020-10-07 04:00:00+00:00,95349.427037166
2020-10-08 04:00:00+00:00,96639.05602534805
2020-10-09 04:00:00+00:00,97117.80465229554
2020-10-12 04:00:00+00:00,99124.14233283486
2020-10-13 04:00:00+00:00,98397.91422884239
2020-10-14 04:00:00+00:00,97930.90726727928
2020-10-15 04:00:00+00:00,97976.14575231042
2020-10-16 04:00:00+00:00,97655.84862486369
2020-10-19 04:00:00+00:00,95987.90295788676
2020-10-20 04:00:00+00:00,96665.50686676995
2020-10-21 04:00:00+00:00,96297.39439349763
2020-10-22 04:00:00+00:00,96652.93674084297
2020-10-23 04:00:00+00:00,96873.25237648175
2020-10-26 04:00:00+00:00,95023.04093352558
2020-10-27 04:00:00+00:00,94175.81910803272
2020-10-28 04:00:00+00:00,90460.92190147832
2020-10-29 04:00:00+00:00,91359.81656625462
2020-10-30 04:00:00+00:00,89776.90964492725
2020-11-02 05:00:00+00:00,91892.84643908427
2020-11-03 05:00:00+00:00,93564.82117797778
2020-11-04 05:00:00+00:00,93767.08927171593
2020-11-05 05:00:00+00:00,96293.2325024732
2020-11-06 05:00:00+00:00,96051.26592385332
2020-11-09 05:00:00+00:00,96190.28066140215
2020-11-10 05:00:00+00:00,95786.77363003581
2020-11-11 05:00:00+00:00,96535.86813311825
2020-11-12 05:00:00+00:00,95183.07559865627
2020-11-13 05:00:00+00:00,96577.11517735265
2020-11-16 05:00:00+00:00,99205.50045431494
2020-11-17 05:00:00+00:00,98901.64249288916
2020-11-18 05:00:00+00:00,97957.92434421324
2020-11-19 05:00:00+00:00,98365.40661205458
2020-11-20 05:00:00+00:00,97425.34641640222
2020-11-23 05:00:00+00:00,102197.9727302992
2020-11-24 05:00:00+00:00,106617.37655137348
2020-11-25 05:00:00+00:00,104991.00641840624
2020-11-27 05:00:00+00:00,104170.93831380628
2020-11-30 05:00:00+00:00,100095.95895427244
2020-12-01 05:00:00+00:00,100833.56867107574
2020-12-02 05:00:00+00:00,102813.22619923488
