timestamp,symbol,quantity,price,gross_value,commission,side
2022-08-25 04:00:00+00:00,TLT,-29,99.74289687728883,2892.544009441376,2.892544009441376,SELL
2022-08-26 04:00:00+00:00,TLT,9,100.595278301239,905.357504711151,1.0,BUY
2022-08-29 04:00:00+00:00,TLT,19,99.76302949905394,1895.497560482025,1.895497560482025,BUY
2022-08-30 04:00:00+00:00,TLT,-13,99.91096465682983,1298.842540538788,1.298842540538788,SELL
2022-08-31 04:00:00+00:00,TLT,11,99.05470584869384,1089.6017643356322,1.0896017643356322,BUY
2022-09-01 04:00:00+00:00,TLT,8,97.24121563339233,777.9297250671386,1.0,BUY
2022-09-02 04:00:00+00:00,TLT,-29,97.69357567596435,2833.1136946029665,2.8331136946029667,SELL
2022-09-06 04:00:00+00:00,TLT,31,95.36913290405273,2956.443120025635,2.956443120025635,BUY
2022-09-07 04:00:00+00:00,TLT,-46,96.78060313034058,4451.907743995666,4.451907743995666,SELL
2022-09-08 04:00:00+00:00,TLT,29,95.88374860382079,2780.6287095108028,2.7806287095108027,BUY
2022-09-09 04:00:00+00:00,TLT,-13,96.000643573761,1248.0083664588929,1.2480083664588928,SELL
2022-09-12 04:00:00+00:00,TLT,9,95.30704438018799,857.7633994216919,1.0,BUY
2022-09-13 04:00:00+00:00,TLT,-11,95.43339194107057,1049.7673113517762,1.0497673113517763,SELL
2022-09-14 04:00:00+00:00,TLT,-2,95.7613376274109,191.5226752548218,1.0,SELL
2022-09-15 04:00:00+00:00,TLT,5,95.79503544616699,478.97517723083496,1.0,BUY
2022-09-16 04:00:00+00:00,TLT,9,94.99651016235352,854.9685914611816,1.0,BUY
2022-09-19 04:00:00+00:00,TLT,-13,95.12313759994507,1236.600788799286,1.236600788799286,SELL
2022-09-20 04:00:00+00:00,TLT,12,94.26897372436522,1131.2276846923828,1.1312276846923828,BUY
2022-09-21 04:00:00+00:00,TLT,-28,95.7524538269043,2681.0687071533202,2.68106870715332,SELL
2022-09-22 04:00:00+00:00,TLT,46,93.39946722793579,4296.375492485046,4.296375492485047,BUY
2022-09-23 04:00:00+00:00,TLT,-35,93.68726379394532,3279.054232788086,3.2790542327880865,SELL
2022-09-26 04:00:00+00:00,TLT,23,91.98878146362304,2115.74197366333,2.1157419736633303,BUY
2022-09-27 04:00:00+00:00,TLT,4,89.56661151123046,358.26644604492185,1.0,BUY
2022-09-28 04:00:00+00:00,TLT,-66,92.47298171234131,6103.216793014526,6.103216793014526,SELL
2022-09-29 04:00:00+00:00,TLT,45,92.08636441040039,4143.886398468017,4.143886398468018,BUY
2022-09-30 04:00:00+00:00,TLT,8,90.89747680664063,727.179814453125,1.0,BUY
2022-10-03 04:00:00+00:00,TLT,-32,92.24949884414673,2951.9839630126953,2.951983963012695,SELL
2022-10-04 04:00:00+00:00,TLT,21,92.08389125061035,1933.7617162628173,1.9337617162628173,BUY
2022-10-05 04:00:00+00:00,TLT,7,91.20342346572876,638.4239642601013,1.0,BUY
2022-10-06 04:00:00+00:00,TLT,-6,90.60581273651124,543.6348764190675,1.0,SELL
2022-10-07 04:00:00+00:00,TLT,1,89.81598082351684,89.81598082351684,1.0,BUY
