timestamp,nav
2020-01-02 05:00:00+00:00,99812.4553463475
2020-01-03 05:00:00+00:00,98405.33847544216
2020-01-06 05:00:00+00:00,98699.6699130681
2020-01-07 05:00:00+00:00,98645.33642777755
2020-01-08 05:00:00+00:00,99962.80686663113
2020-01-09 05:00:00+00:00,101360.23274460659
2020-01-10 05:00:00+00:00,101066.4040122863
2020-01-13 05:00:00+00:00,102649.37681393465
2020-01-14 05:00:00+00:00,102050.3097342679
2020-01-15 05:00:00+00:00,102197.32302641268
2020-01-16 05:00:00+00:00,103911.435725643
2020-01-17 05:00:00+00:00,104769.54170015332
2020-01-21 05:00:00+00:00,104714.13398587362
2020-01-22 05:00:00+00:00,105185.25330466025
2020-01-23 05:00:00+00:00,105802.45549452536
2020-01-24 05:00:00+00:00,105182.94944087455
2020-01-27 05:00:00+00:00,101645.24100861108
2020-01-28 05:00:00+00:00,102177.96219455979
2020-01-29 05:00:00+00:00,102511.06734930299
2020-01-30 05:00:00+00:00,103699.64320200226
2020-01-31 05:00:00+00:00,103123.03496755818
2020-02-03 05:00:00+00:00,103534.77206499511
2020-02-04 05:00:00+00:00,102246.11404699039
2020-02-05 05:00:00+00:00,102771.6827120128
2020-02-06 05:00:00+00:00,102807.65416675524
2020-02-07 05:00:00+00:00,102395.84125514369
2020-02-10 05:00:00+00:00,102497.54376990839
2020-02-11 05:00:00+00:00,102065.19872844264
2020-02-12 05:00:00+00:00,103449.70462241447
2020-02-13 05:00:00+00:00,103108.18496263307
2020-02-14 05:00:00+00:00,103666.81502842896
2020-02-18 05:00:00+00:00,103184.55241616243
2020-02-19 05:00:00+00:00,104723.93080082766
2020-02-20 05:00:00+00:00,103375.77968802517
2020-02-21 05:00:00+00:00,100441.54613750598
2020-02-24 05:00:00+00:00,94722.92289549099
2020-02-25 05:00:00+00:00,91425.53937792193
2020-02-26 05:00:00+00:00,91167.18016625202
2020-02-27 05:00:00+00:00,89469.47045431811
2020-02-28 05:00:00+00:00,90112.25245339167
2020-03-02 05:00:00+00:00,89822.31244407396
2020-03-03 05:00:00+00:00,89716.09269035814
2020-03-04 05:00:00+00:00,89334.05807800432
2020-03-05 05:00:00+00:00,88689.2584161391
2020-03-06 05:00:00+00:00,88129.04291384181
2020-03-09 04:00:00+00:00,88878.15715737209
2020-03-10 04:00:00+00:00,87462.5748637636
2020-03-11 04:00:00+00:00,86437.75895821549
2020-03-12 04:00:00+00:00,86605.82154287126
2020-03-13 04:00:00+00:00,85995.13896207597
2020-03-16 04:00:00+00:00,87741.37806920709
2020-03-17 04:00:00+00:00,85941.70259037045
2020-03-18 04:00:00+00:00,84396.76880882516
2020-03-19 04:00:00+00:00,85127.76817941347
2020-03-20 04:00:00+00:00,87109.57245175763
2020-03-23 04:00:00+00:00,88204.92681972333
2020-03-24 04:00:00+00:00,87695.66348444196
2020-03-25 04:00:00+00:00,87631.89664637586
2020-03-26 04:00:00+00:00,87762.60571503369
2020-03-27 04:00:00+00:00,88568.76506539522
2020-03-30 04:00:00+00:00,88280.72933052697
2020-03-31 04:00:00+00:00,87930.98363681712
2020-04-01 04:00:00+00:00,88563.50626740251
2020-04-02 04:00:00+00:00,88864.54862418627
2020-04-03 04:00:00+00:00,88982.49025037541
2020-04-06 04:00:00+00:00,88662.90618328501
2020-04-07 04:00:00+00:00,87899.48087405674
2020-04-08 04:00:00+00:00,87258.86508716152
2020-04-09 04:00:00+00:00,87265.99514519383
2020-04-13 04:00:00+00:00,87346.7293699093
2020-04-14 04:00:00+00:00,89330.95031142236
2020-04-15 04:00:00+00:00,88256.61729688694
2020-04-16 04:00:00+00:00,88886.84349910785
2020-04-17 04:00:00+00:00,89587.36084171502
2020-04-20 04:00:00+00:00,88466.58783882145
2020-04-21 04:00:00+00:00,85241.16988414768
2020-04-22 04:00:00+00:00,86793.14076432296
2020-04-23 04:00:00+00:00,87344.12115509783
2020-04-24 04:00:00+00:00,88721.65878575885
2020-04-27 04:00:00+00:00,90050.82678955066
2020-04-28 04:00:00+00:00,87927.50826356259
2020-04-29 04:00:00+00:00,88629.26381262885
2020-04-30 04:00:00+00:00,88149.76809329746
2020-05-01 04:00:00+00:00,86151.50069162973
2020-05-04 04:00:00+00:00,85780.09501969282
2020-05-05 04:00:00+00:00,86170.02069410078
2020-05-06 04:00:00+00:00,86149.87601796858
2020-05-07 04:00:00+00:00,87839.7600636643
2020-05-08 04:00:00+00:00,89938.14269737707
2020-05-11 04:00:00+00:00,89690.56056426784
2020-05-12 04:00:00+00:00,87228.96166188798
2020-05-13 04:00:00+00:00,85295.94388963935
2020-05-14 04:00:00+00:00,86918.96807824417
2020-05-15 04:00:00+00:00,88159.0864022226
2020-05-18 04:00:00+00:00,91933.11828905577
2020-05-19 04:00:00+00:00,91522.56375501576
2020-05-20 04:00:00+00:00,94036.05239715698
2020-05-21 04:00:00+00:00,92432.27405834779
2020-05-22 04:00:00+00:00,92856.50548581131
2020-05-26 04:00:00+00:00,92735.41812984666
2020-05-27 04:00:00+00:00,93396.12890758713
2020-05-28 04:00:00+00:00,93167.4148487111
2020-05-29 04:00:00+00:00,94636.02681067293
2020-06-01 04:00:00+00:00,94597.81145021392
2020-06-02 04:00:00+00:00,95351.61383311945
2020-06-03 04:00:00+00:00,97585.28329291333
2020-06-04 04:00:00+00:00,96978.72059430966
2020-06-05 04:00:00+00:00,99891.97529904112
2020-06-08 04:00:00+00:00,101737.24296454311
2020-06-09 04:00:00+00:00,100758.38596482431
2020-06-10 04:00:00+00:00,99565.31902451669
2020-06-11 04:00:00+00:00,92955.05873527363
2020-06-12 04:00:00+00:00,94187.83310713616
2020-06-15 04:00:00+00:00,95290.69097535363
2020-06-16 04:00:00+00:00,97404.5473819388
2020-06-17 04:00:00+00:00,95997.76502408778
2020-06-18 04:00:00+00:00,94480.60347655667
2020-06-19 04:00:00+00:00,93268.77543276394
2020-06-22 04:00:00+00:00,92930.55339078922
2020-06-23 04:00:00+00:00,92497.50693922062
2020-06-24 04:00:00+00:00,89528.325356402
2020-06-25 04:00:00+00:00,90750.96708322031
2020-06-26 04:00:00+00:00,88820.65402119985
2020-06-29 04:00:00+00:00,90763.91829370761
2020-06-30 04:00:00+00:00,92043.77474834828
2020-07-01 04:00:00+00:00,92226.04306439307
2020-07-02 04:00:00+00:00,92895.66887959388
2020-07-06 04:00:00+00:00,94910.1368794777
